kanban_id,work_order_id,sales_order_id,part_no,work_center_id,process_id,process_seq,expected_start_time,actual_start_time,produce_status,planned_today_flag,started_today_flag,overdue_not_started_so_far_flag,started_on_time_today_flag,started_late_today_flag
S-W-20250916195607989-0013,T10-000631582,S11-250800041^2,S344B3DRSW,A005,A005,40,2025-10-21 01:09:25.600,,0,1,0,1,0,0
S-W-20250923163503664-0020,T10-000632558,S11-250900025^2,S542--WRSWB,A005,A005,40,2025-10-21 01:10:46.600,,0,1,0,1,0,0
S-W-20250916195623488-0085,T10-000632411,S11-250800038^3,S941A2SGSW,A005,A005,40,2025-10-21 01:45:06.000,,0,1,0,1,0,0
S-W-20250916195632150-0014,T10-000632163,S11-250800034^5,S846C2BGSW,A005,A005,40,2025-10-21 02:30:23.400,,0,1,0,1,0,0
S-W-20250916195631100-0102,T10-000632164,S11-250800034^4,S846C2SPSW,A005,A005,40,2025-10-21 02:50:41.200,,0,1,0,1,0,0
S-W-20250923163530204-0057,T10-000632092,S11-250800034^2,S946A3LBSWB,A005,A005,40,2025-10-21 03:02:31.800,,0,1,0,1,0,0
S-W-20250916195629790-0102,T10-000632125,S11-250800034^3,S941A2SRSW,A005,A005,40,2025-10-21 03:02:38.000,,0,1,0,1,0,0
S-W-20250916195642362-0012,T10-000631821,S11-250800032^11,S846EBBGSW01,A005,A005,40,2025-10-21 03:18:56.200,,0,1,0,1,0,0
S-W-20250923163523362-0058,T10-000632344,S11-250800038^1,S344B3DRSW,A005,A005,40,2025-10-21 03:23:24.800,,0,1,0,1,0,0
S-W-20250923163529654-0054,T10-000632059,S11-250800034^1,S344B3BGSW,A005,A005,40,2025-10-21 03:25:51.400,,0,1,0,1,0,0
S-W-20250916195632830-0102,T10-000632199,S11-250800034^6,S846EBDGSW01,A005,A005,40,2025-10-21 03:35:34.000,,0,1,0,1,0,0
S-W-20250916195637451-0094,T10-000631929,S11-250800032^4,S946A4DGSWB,A005,A005,40,2025-10-21 03:43:06.000,,0,1,0,1,0,0
S-W-20250923163442563-0040,T10-000631465,S11-250800008^2,30500746,A005,A005,40,2025-10-21 04:50:43.800,,0,1,0,1,0,0
S-W-20250925110440415-0003,T10-000632570,S11-250900026^2,S542--YLSWB,A005,A005,40,2025-10-21 04:51:16.400,,0,1,0,1,0,0
